"Name","Origin","Balkans","Arabic","Italian","EastEurope","Africa","French","SouthEastAsia","Jewish","CentralAsia","Scandinavian","Persian","Greek","Hispanic-Iberian","Slavic-Russian","Japan","German","China","India","Turkey","Philippines","AngloSaxon","Korea","max_pred","dist_2nd","entropy","pred_origin","match"
"emma furuvik","Scandinavian",0.000120615215948886,0.000223847085240174,0.00587477403337911,0.000413477283671155,0.00502312155351453,0.0229039770195414,0.00530521526280376,3.60865923599644e-05,7.21769037755091e-06,0.72138660706498,0.000245507557152056,0.000346495306234545,0.0139731661564256,0.000267073579260819,3.61043700906632e-05,0.0179844565330653,0.00346481621629794,0.000830757416392124,1.44593964526888e-05,0.00713754214558975,0.194397443391492,7.23912973008965e-06,0.72138660706498,0.526989163673488,0.932042976969375,"Scandinavian",1
"hugh ohagan","AngloSaxon",1.50355111592029e-09,9.32463031529129e-07,2.79616190388724e-06,1.90494114673486e-09,4.18279523647355e-06,1.06799711051684e-05,5.10594438513496e-06,2.41829504227112e-10,1.69255220993679e-09,2.31417258418626e-06,4.71198975458604e-07,6.41965279573027e-09,4.31068651127229e-06,3.16998575769674e-09,3.38159401640568e-07,6.95718152615298e-06,0.00011350758719373,5.13608030868418e-06,6.1284382817776e-11,0.00067320433857947,0.999170047211156,1.05430475443511e-09,0.999170047211156,0.998496842872577,0.00730304746472097,"AngloSaxon",1
"enrico rivolta","Italian",5.98599367741619e-10,6.53172833228372e-07,0.938540579733926,1.84673376233733e-07,0.000194474002413491,1.32637835808089e-05,0.000128993331987126,6.41633113490965e-07,6.41397591379487e-07,4.49519135392919e-06,1.54039712606076e-05,6.50209333761499e-07,0.0562279250164691,1.26204653118545e-09,1.91552618437767e-09,0.00023376702631923,2.05984753443943e-05,5.20615247583688e-06,6.43631930250356e-07,0.00149286687001909,0.00311900594510628,2.00539284768385e-09,0.938540579733926,0.882312654717457,0.254566868856707,"Italian",1
"hiroko sakai","Japan",9.53239146271272e-08,5.64359115379754e-07,0.000118699330037154,1.20771715253532e-07,1.68056905843563e-06,0.0154893042987387,0.000749877308089028,1.6289660269931e-08,1.10020072734477e-07,0.0082214490509634,3.39821211822605e-05,3.15497190195595e-05,0.322409396792651,2.00974511964589e-07,0.567324776975625,0.00804847024241477,8.590252055677e-05,0.000888891632659851,5.68586002231767e-09,0.0257584295434231,0.0508357733882508,7.03082479162662e-07,0.567324776975625,0.244915380182974,1.08929656531424,"Japan",1
"josephine margaret gibbs daly","AngloSaxon",6.37588573667894e-08,1.7981592654114e-06,0.00037211999180411,1.31246240135128e-10,0.0011288261331438,0.0293296973535966,0.00103454442383433,3.42421708000056e-08,5.81193274822763e-10,0.00125290873039582,0.000705175012190903,1.71596878443228e-07,0.000170227247322827,3.11807768132237e-05,6.75546795944445e-08,0.00441901751242234,0.00208440658769626,0.000206247210514777,2.68809934110807e-11,0.00587397937018707,0.953389499766469,3.38324365069202e-08,0.953389499766469,0.924059802412872,0.250799951684412,"AngloSaxon",1
"gurn arnardttir","Scandinavian",0.0013217506885584,0.0169540064337201,0.0214813263838393,0.00167460703244459,0.107064208406196,0.133274488511433,0.0963455537919444,0.000212588923875912,0.00144725606166097,0.00386883996805026,0.00812684619968273,0.00564342669379001,0.106939189871867,0.00278668999915671,0.00121299495852738,0.0433651620407723,0.0487335308844893,0.0574169182560808,9.45170776402449e-05,0.0392065885539699,0.301559606802107,0.00126990246019409,0.301559606802107,0.168285118290674,2.21424156698365,"AngloSaxon",0
"ma yongbin","China",0.0247544557066993,0.176186711382886,0.00444460802528786,0.00437360064568786,0.0786961875080657,0.0161879258601108,0.124693952265039,7.62134412499134e-07,2.27454919974014e-07,0.00438146700296921,0.00585259773610793,2.02317675320851e-05,0.100838113127975,0.00292172176114798,0.0325293851972615,0.0175582115756413,0.323152749196366,0.00883788422063691,0.00146116554271357,0.0321019602116394,0.0274470693390067,0.0135590123378927,0.323152749196366,0.14696603781348,2.14038090070429,"China",1
"jean georges levavasseur","French",8.56394152636527e-06,7.72113398665686e-05,0.000735318892753716,1.92620238004377e-05,0.00128504583059354,0.922132362776331,0.00111800824908552,1.88145155697323e-05,5.87462620472201e-10,0.000255886469532681,0.000349770045929356,9.03525070023443e-05,0.0269209751039465,1.28501479455602e-05,1.50612751842114e-05,0.00124451416381939,0.00249499510769914,0.000557295923283043,1.50543246496485e-05,0.010633526525153,0.0320038309556162,1.12992932492846e-05,0.922132362776331,0.890128531820715,0.387045237077474,"French",1
"tsuneo noto","Japan",4.32735491422121e-06,2.51559546431341e-05,0.202044599141095,5.48259140998989e-06,0.00434277259894307,0.0227012065993327,0.0904553962860258,7.18169271421795e-07,4.98398534028311e-06,1.30697400901469e-05,0.00448982376049103,1.90646603929713e-05,0.0462077965389273,1.5619449640673e-05,0.578797031467507,0.0115942729934262,0.000104761905807434,0.000162096330877062,1.73534255042071e-07,0.014966642744881,0.0240425714381579,2.43275456970227e-06,0.578797031467507,0.376752432326412,1.34045163851565,"Japan",1
"tadashi nakamura","Japan",4.61557266752603e-08,0.00012789092756328,0.00178037108558714,5.84775216287441e-08,3.32791138302607e-06,0.000160434034305113,0.000479812951874334,5.87656894436047e-09,1.76271258374775e-08,1.06945857725943e-07,0.000113839132166178,1.56000535888027e-07,0.777409104353847,1.42782976486566e-05,0.130061309636834,0.00172571529780675,0.000157106834494163,2.297602462297e-05,0.000137884700137533,0.0796893864355584,0.00811617006143627,1.23139817064114e-09,0.777409104353847,0.647347794717013,0.73424351906252,"Hispanic-Iberian",0
"igor piri","Balkans",0.000826031385535827,4.01722188410303e-06,0.181301946660928,0.23412244563111,0.00183533903501304,0.0585642194753631,0.0114622631060184,1.76770091336153e-05,3.84457040002691e-05,0.0111033054090396,0.0192728464468221,1.41574900550848e-05,0.274542062658731,0.00148961129857736,7.34190796185549e-07,0.13581008478499,0.000506901304376058,0.000692962100968054,0.0103394977798505,0.000601826280828321,0.0574536227369381,2.28904133176718e-09,0.274542062658731,0.0404196170276205,1.87170972493304,"Hispanic-Iberian",0
"kirill igorevich lyapunov","Slavic-Russian",7.53013946445315e-06,4.28424073207521e-05,0.0209445692622659,0.0347131872314164,0.000126239356961423,0.034979208652947,0.00264748152151351,1.21113933152523e-06,0.00462751436946251,0.0115899234280907,4.62994162359904e-05,0.00234572759468115,0.0191178543879102,0.594605025157822,6.91054772012417e-06,0.169030644360983,0.00259121601916435,0.00258693992256881,8.42217028072562e-06,0.00242944776031463,0.0975445703983711,7.23475517303743e-06,0.594605025157822,0.425574380796839,1.3815069051714,"Slavic-Russian",1
"arantxa elizabeth chvez muz","Hispanic-Iberian",6.09839675429018e-05,5.70398350431741e-07,0.00514821671301309,2.02576311094794e-07,0.0091768953704654,0.017163999055229,0.0120447441058066,1.59949675934937e-08,1.12787540541296e-07,7.62520516166991e-05,6.16424526503424e-07,4.24605503606185e-07,0.932399139133632,8.24495338598559e-05,4.01321625737108e-08,0.00393955879420166,1.28875910542496e-05,0.00628938455033988,4.1565671749974e-09,0.000743047003072288,0.0128604130392785,4.20149577926822e-08,0.932399139133632,0.915235140078403,0.375736497887753,"Hispanic-Iberian",1
"yoshitaku nagasako","Japan",0.00133241249690116,0.00753177771828011,0.0572756978307761,0.00168811513150133,0.0397230319342551,0.0835340643154182,0.0906153351769813,0.00021247531270996,0.00149456989856557,0.00386677239363652,0.00813952654352119,0.00564041074980311,0.332150920580033,0.00280916863672345,0.00947802696364707,0.0442380700726105,0.0475931343529966,0.0479573130775359,4.96088742430176e-05,0.052455818443778,0.160973563584939,0.00124018591114346,0.332150920580033,0.171177356995094,2.18739791231931,"Hispanic-Iberian",0
"lidia barbieri sacconaghi","Italian",6.61470506040638e-05,0.000104216945003571,0.507843160114239,0.0009251459212779,0.000983795379058346,0.00676929983518925,0.0291786449352967,5.16574589527528e-05,1.89357132701606e-07,0.00129125264713292,0.000310815815889233,0.000671913094664293,0.414429718509714,0.00136570866350192,5.17846485728798e-05,0.0140760524318552,0.00103880449999002,0.000574035195997303,6.66081712812242e-09,0.000303387602560654,0.0198608409180479,0.000103422314501335,0.507843160114239,0.0934134416045249,1.03967776436411,"Italian",1
"hossein soudipour","Persian",0.000160900971310754,0.00224827553407345,0.003216063080287,0.000161040323881391,0.00273519360553447,0.0106041145823667,0.00194769427906313,8.39571501108488e-08,2.50565602950399e-08,0.0117091931583077,0.818256745074589,2.22874274647846e-06,0.00148564397967563,0.000321858491704195,4.79044712020041e-07,0.0417082083861142,0.0166986597014794,0.00466994007888717,0.00112323666361424,0.00145144307581108,0.0814984706930983,5.01519032754895e-07,0.818256745074589,0.736758274381491,0.787351131561132,"Persian",1
"marcello nizzola sr","Italian",1.66508627329498e-06,0.000263977522993677,0.26861570923488,0.00597361518255396,0.0138754130864253,0.000779265472120555,0.0171415855626088,9.22356105655592e-10,2.80748115460338e-08,2.20694513011462e-06,0.00130317074020619,5.31027169328715e-06,0.618096611974786,0.000330309446430133,2.14686346665941e-06,0.007846390009271,0.000388444897694391,0.00160609733470763,1.29487208755521e-09,0.0310042728838481,0.0327637738480843,3.34478766014915e-09,0.618096611974786,0.349480902739906,1.10042436429071,"Hispanic-Iberian",0
"teo oga","Balkans",0.0544615745560868,5.88594659631622e-08,0.0657485058056155,1.41596706591168e-05,0.00378543778494572,0.21183276010015,0.36568959736325,1.66393577575707e-09,4.96592690882008e-10,2.86370509700853e-05,9.5991987513849e-06,0.00143673970697243,0.130963387618884,6.1233167418373e-05,1.58849823754628e-08,0.00706501326814776,0.0689478497650777,0.000119916321571872,9.54716072157973e-06,0.036702465810788,0.0531234821147886,1.66302242700414e-08,0.36568959736325,0.1538568372631,1.82979397241394,"SouthEastAsia",0
"richard j j dick hart","AngloSaxon",1.10089730828126e-05,4.95106001806375e-05,0.000115070805448135,0.000378169332121164,0.0104651661108104,0.00248289438414926,0.00201118590856249,9.53225811308038e-05,5.05880406364032e-13,0.000529196051257188,6.89828921457841e-05,1.78448307754469e-06,0.000655227957696505,5.201442234311e-05,1.87792785332912e-06,0.00840726632649349,0.000467618956182425,0.000348443095648239,6.52037970770733e-06,0.00404687568837341,0.969805857541986,5.58124434539298e-09,0.969805857541986,0.959340691431176,0.189283986189816,"AngloSaxon",1
"istvn grzner","EastEurope",0.00259122730831668,0.000521168164608188,0.0089968442793049,0.638270821768945,0.00137599036582424,0.00188733984524865,0.000485287024216741,0.0104698888546006,0.00027537068821238,0.0144677424127022,6.54929379022635e-05,0.00308052435611636,0.00520875499762638,0.00148519259074956,0.000464555244400777,0.121267831477132,2.17375672770215e-05,0.000857809767459769,1.02432884256392e-05,0.00235346972880149,0.185155237564368,0.000687469767760932,0.638270821768945,0.453115584204577,1.13706118674889,"EastEurope",1
"taimi ilona mattsson lstinen","Scandinavian",0.000107662219487254,0.0017643383612465,0.00174974546715515,0.0332147787601916,0.0341498449185991,0.0370182218183626,0.00396541479298982,1.73162727139192e-05,0.00023423453875842,0.0995502581515292,0.000126904710885676,0.00045968112490997,0.604121400204126,0.000226987761708203,0.00254944749514555,0.101230528934304,0.00117703856434255,0.00390841600036147,8.05021743309591e-06,0.00165667075445011,0.0715091537834578,0.00125390514784219,0.604121400204126,0.502890871269822,1.42290880109438,"Hispanic-Iberian",0
"john daukom polos","SouthEastAsia",8.32209170434566e-06,2.49270220256163e-05,0.000179428909309624,0.00853825133364104,0.00374434363282657,0.0174490510582743,0.211472789598351,4.1068119825481e-06,8.30824130037334e-07,0.0303568750042751,0.00733254898646994,0.203547152070083,0.031882151777538,4.22174335125988e-05,6.70006269313237e-06,0.000377521069438747,0.00108022120727903,0.00106251957929886,6.48083060376512e-06,0.010551444264982,0.472327828065757,4.28836582464666e-06,0.472327828065757,0.260855038467406,1.45934203622777,"AngloSaxon",0
"efrn fierro manly","Hispanic-Iberian",6.08622502104868e-05,0.000505568191763874,0.000989144074252243,7.71101184929553e-05,0.000622082882205911,0.0593160363894073,0.230106089847042,9.59195073729729e-06,0.000225757694696137,0.0229509067465122,0.000413527938851944,0.000254629779620969,0.0238644836748624,0.00012831786316126,5.18910349936388e-05,0.0225168939002818,0.0458215395951572,0.108176968687615,8.39809278887523e-06,0.143535431918601,0.340310441872554,5.43254961920368e-05,0.340310441872554,0.110204352025512,1.8203434541496,"AngloSaxon",0
"huang qiushuang","China",2.36842343419967e-06,1.34750441150516e-05,0.00440456949475205,3.00070094386949e-06,0.00076738511592786,0.0197340198703253,0.144185577866946,3.80934614611895e-07,2.67505061735204e-06,6.93251104222422e-06,1.45623627451697e-05,1.0112363962782e-05,0.00819609792340485,4.99342421758157e-06,0.00291289185078896,0.00586533280904539,0.786708946734309,8.59798738122143e-05,8.76274466354106e-08,0.00440252197676708,0.0219481329470974,0.000729955093684085,0.786708946734309,0.642523368867363,0.775820310685178,"China",1
"tienne guibal","French",0.000481803242386496,0.000297297050734116,0.00173302423288293,0.000819767505610988,0.000945998233995941,0.896577190169198,0.00283532543774049,7.44100430233768e-06,5.21840180577574e-05,0.000203579811183434,0.00030149542084067,0.000214571159261345,0.0321588014757286,0.000222638888679598,5.94978797966754e-05,0.0043905190707211,0.00315423311395269,0.0021736757025193,1.78088450445412e-06,0.0422316733640302,0.0100024409420046,0.00113506139186807,0.896577190169198,0.854345516805168,0.506361835007034,"French",1
"ministero della guerra","Italian",9.22722071261785e-08,9.68818517460563e-05,0.327201281801322,4.02206875999075e-05,9.20023513691776e-05,0.00341037880094108,0.000196063342780507,4.53401491733526e-08,3.06373023511756e-07,0.000108486538770921,0.0012052080775007,0.000453754284473786,0.634802867500311,4.75810279683514e-05,9.11971617544058e-05,0.000985109083564195,0.00195203602212696,0.000987242958991973,1.46077799573659e-08,0.0189609767738711,0.00927960559713168,8.86475446164666e-05,0.634802867500311,0.307601585698989,0.836414075626491,"Hispanic-Iberian",0
"zoltn schenker ozoray","EastEurope",0.0217299139538645,0.0129900703796705,0.0929098978124106,0.266980729481424,0.0133821039828271,0.0687769913993805,0.0586097047353406,0.000212588923875912,0.00885724258985348,0.00386883996805025,0.0037137194638242,0.00564342669379001,0.106939189871867,0.00278668999915671,0.00121299495852738,0.0449054007777765,0.0589376125171423,0.0479829559919298,0.000404075121215302,0.0509509089236272,0.126935039994252,0.00126990246019408,0.266980729481424,0.140045689487172,2.37706261161466,"EastEurope",1
"kateryna serdyuk","Slavic-Russian",2.2797234853775e-07,8.43421148630075e-06,0.0022221188550969,0.00028427374556469,3.87694086374885e-05,0.000814529738986367,0.00110003294436497,5.03230392381462e-07,2.53139050717056e-05,3.00267898326904e-05,0.000920043661590595,0.001935948527536,0.0138027051857474,0.899249402459762,2.87134399011668e-06,0.0220415169292116,0.00299924421142054,0.000113582971921602,0.00347309921074291,4.40412763174269e-05,0.050890307367255,3.00605272221365e-06,0.899249402459762,0.848359095092507,0.477684915694885,"Slavic-Russian",1
"eri yamaguchi","Japan",8.29785202398334e-09,4.0566605584437e-08,0.0022727701074222,1.02083135985754e-05,1.98356406062329e-05,0.00214780341131844,0.0706088888445876,1.14680324104906e-09,7.88683601901046e-09,2.2115488860725e-06,1.53785899612167e-05,0.000159949978808969,0.138232501696789,0.00125137609799857,0.750118169279549,0.00471377638724217,0.00203256312027984,4.25094828059467e-05,4.30203273897694e-10,0.0220159164749181,0.00635283789569437,3.24480123257053e-06,0.750118169279549,0.61188566758276,0.868163853058594,"Japan",1
"igor ivashintsov","Slavic-Russian",0.0583647625491848,0.000293623534195928,0.0498094727095497,0.0153697052238433,0.0014644188689993,0.047870431642483,0.00419682429580335,0.00145916207085642,0.000486385580341566,0.00233550455560253,0.000196494807193478,0.00116864071013136,0.58804740844504,0.105251218360976,9.75646298210297e-05,0.0628449213831982,0.00156805855119055,0.000692412073983894,9.76281858311843e-05,0.00136670886876235,0.0570183487684991,3.04184513534083e-07,0.58804740844504,0.482796190084064,1.50915206011947,"Hispanic-Iberian",0
"philippeedmond pierre verddelisle","French",0.0007876920144697,0.00080647344030357,0.00925013642717191,0.00510098668967077,0.00886442165385485,0.257318444349899,0.00373551295286501,0.00209448470637154,0.000592349866175279,0.0026774147728165,0.000455570429608093,0.00101774090903863,0.00530574314109923,0.000843343463009983,0.000576475390538453,0.0419130910873954,0.00470793965375575,0.00616339595435574,3.58475241654945e-05,0.0295991415254445,0.617438938386823,0.000714855661166837,0.617438938386823,0.360120494036924,1.172443515977,"AngloSaxon",0
